drinkerID,drinkerName,barID,barName,state
219,Sayf Severson,850,Slippery Tiger Tavern,Hawaii
220,Nilav Trusela,47,The Awful Pear ,Connecticut
220,Nilav Trusela,381,Hulking Badger ,Connecticut
221,Korben Jagtap,293,Equable Mole Inn,Puerto Rico
222,Cailean Orwig,73,Overjoyed Fish Pub,Tennessee
223,Kimi Yocum,348,The Damaged Gorilla Pub,Connecticut
223,Kimi Yocum,43,The Used Cod Bar,Connecticut
223,Kimi Yocum,694,Amazing Crossbow Inn,Connecticut
224,Kjae Chapman,89,Marvelous Rose Pub,Oregon
224,Kjae Chapman,229,Shallow Armadillo Bar,Oregon
224,Kjae Chapman,779,The Charming Lioness Inn,Oregon
225,Sambrid Nelson,36,Thoughtful Trumpet Bar,Vermont
225,Sambrid Nelson,420,Imaginary Noodle ,Vermont
225,Sambrid Nelson,873,The Jaded Cave Tavern,Vermont
226,Mohamed Dugan,785,Strong Tiger ,Missouri
226,Mohamed Dugan,35,The Scared Fish Bar,Missouri
227,Kalani Schwager,536,The Breakable Pikachu Inn,Connecticut
227,Kalani Schwager,579,Small Noodle Tavern,Connecticut
227,Kalani Schwager,579,Small Noodle Tavern,Connecticut
228,Leigh Lewis,138,The Bored Tiger Tavern,Nevada
228,Leigh Lewis,815,Muddled Lion Bar,Nevada
229,David-Lee McCormack,975,The Perfect Planet Pub,American Samoa
229,David-Lee McCormack,507,Unaccountable Bongo Inn,American Samoa
229,David-Lee McCormack,186,Three Pup Inn,American Samoa
230,Tait Paiser,557,The Lush Frog Pub,Pennsylvania
231,Tymoteusz Ortiz,283,The Nostalgic Rose Inn,Ohio
232,Gursees Yocum,42,The Rotten Apple Bar,New Jersey
232,Gursees Yocum,718,Steady Toad Bar,New Jersey
233,Kirwin Haworth,681,Devilish Cove Bar,New Mexico
234,Konan Sweeney,686,The Racial Gate ,Georgia
234,Konan Sweeney,178,Unnatural Bongo Inn,Georgia
235,Aiman Bateman,236,Ahead Pup Bar,Hawaii
236,Mungo Davidson,999,Untidy Rose Pub,Maine
236,Mungo Davidson,352,The Warlike Cave Bar,Maine
236,Mungo Davidson,999,Untidy Rose Pub,Maine
237,Husnain Bowers,631,The Hesitant Gate Bar,Wyoming
237,Husnain Bowers,842,Worthless Dog Inn,Wyoming
238,Taylor Reyes,251,The Ignorant Cake Bar,Federated States of Micronesia
238,Taylor Reyes,963,Past Fish ,Federated States of Micronesia
238,Taylor Reyes,627,Fluttering Cave Inn,Federated States of Micronesia
239,Marcquis Fletcher,205,Oval Gate Bar,Ohio
239,Marcquis Fletcher,127,Organic Banjo Tavern,Ohio
240,Robby Baxster,431,The Conscious Flower Pub,Kansas
241,Yann Ebner,24,Economic Captain Inn,Mississippi
242,Fletcher Casal,248,General Gentle Noodle Pub,Federated States of Micronesia
243,Sultan Nugent,252,Fuzzy  Pup ,Arkansas
243,Sultan Nugent,939,The Testy Gate Inn,Arkansas
244,Marlin DeLorenzo,512,The Wretched Guitar Inn,Colorado
244,Marlin DeLorenzo,810,The Wicked Lyre Bar,Colorado
245,Jadon Sweeney,300,Loose Trumpet ,Wisconsin
246,Sheriff Woo,398,The Best Crossbow Pub,Kentucky
246,Sheriff Woo,796,The Truthful Cove Inn,Kentucky
247,Colin Zeaser,463,Quizzical Onion Pub,Maryland
247,Colin Zeaser,170,The Watery Badger ,Maryland
248,Declain Reardon,409,Ruthless Moose ,Montana
249,Jensyn Root,587,Giant Pear Bar,Federated States of Micronesia
249,Jensyn Root,528,Ugliest Badger ,Federated States of Micronesia
249,Jensyn Root,497,The Unadvised Husband Inn,Federated States of Micronesia
250,Pedro Shaffer,975,The Perfect Planet Pub,American Samoa
251,Chris Uflan,911,Marvelous Wife Tavern,Connecticut
252,Thrinei Hoffman,600,Elfin Garden Bar,California
252,Thrinei Hoffman,327,The Crooked Gorilla Inn,California
252,Thrinei Hoffman,396,The Glib Skull Pub,California
253,Cadyn Shaffer,434,The Agonizing Onion Inn,Arizona
254,Forbes Chapman,574,The Unique Armadillo Tavern,Utah
255,Brydon-Craig Rice,390,The Scary Armadillo Bar,Alaska
255,Brydon-Craig Rice,425,The Bitter Moose Pub,Alaska
255,Brydon-Craig Rice,890,Miscreant Elf ,Alaska
256,Nial Moore,394,The Hurried Tiger Bar,Hawaii
256,Nial Moore,253,The Black-And-White Trumpet Tavern,Hawaii
257,Natan Irwin,854,Volatile Snowman Tavern,Tennessee
258,Cobain Olson,963,Past Fish ,Federated States of Micronesia
258,Cobain Olson,528,Ugliest Badger ,Federated States of Micronesia
258,Cobain Olson,528,Ugliest Badger ,Federated States of Micronesia
259,Thomas Hydinger,649,Known Husband Pub,New Hampshire
259,Thomas Hydinger,388,Idiotic Onion ,New Hampshire
259,Thomas Hydinger,762,Tough Skull ,New Hampshire
260,Meyzhward Turco,755,The Different Badger Bar,Idaho
261,Riyaj Lawless,333,Flat Kitten Tavern,Ohio
261,Riyaj Lawless,687,Broad Armadillo Inn,Ohio
261,Riyaj Lawless,648,Drunk Kitten Bar,Ohio
262,Habeeb Orwig,320,The Jumbled Frog ,New Hampshire
262,Habeeb Orwig,357,Dysfunctional Noodle Pub,New Hampshire
263,Bezalel Ostrander,238,Worried Captain Tavern,Texas
264,Fauzaan Solberg,971,The Plastic Tiger Bar,Pennsylvania
265,Kelam Linde,985,The Noxious Moose Inn,Federated States of Micronesia
265,Kelam Linde,719,Stimulating Rose Bar,Federated States of Micronesia
265,Kelam Linde,505,The Pale Fish Tavern,Federated States of Micronesia
266,Tait Leisinger,701,The Broad Lioness Bar,South Dakota
266,Tait Leisinger,644,Accidental Husband Tavern,South Dakota
267,Kalin Hydinger,767,The Rural Dog Inn,Wyoming
267,Kalin Hydinger,563,Stereotyped Toad Inn,Wyoming
268,Nickhill Chapman,286,Different Gate ,Guam
268,Nickhill Chapman,865,Wrathful Mole Inn,Guam
268,Nickhill Chapman,597,The Erect Pikachu Bar,Guam
269,Keivlin Stahl,986,The Offbeat Mole Pub,North Dakota
269,Keivlin Stahl,433,Dazzling Tiger ,North Dakota
269,Keivlin Stahl,444,Dashing Pizza Inn,North Dakota
270,Shannon McGinnis,239,Stimulating Badger Inn,West Virginia
271,Odin Cataldi,78,The Mute Pikachu Inn,Indiana
271,Odin Cataldi,111,Lush Guitar Pub,Indiana
272,Sebastien Chapman,642,Homely Pirate Bar,Vermont
273,Gerard Kalleg,76,The Knowledgeable Lion Bar,Virginia
273,Gerard Kalleg,670,The Poor Tiger Bar,Virginia
273,Gerard Kalleg,828,The Axiomatic Pirate Bar,Virginia
274,Ilyaas Tisler,624,The Satisfying Noodle Inn,Hawaii
274,Ilyaas Tisler,765,The Devilish Skull Inn,Hawaii
275,Albie Schickowski,211,The Befitting Cod ,Iowa
275,Albie Schickowski,428,Drab Dog Tavern,Iowa
275,Albie Schickowski,211,The Befitting Cod ,Iowa
276,Kayleb Quizoz,86,The Intelligent Lyre Pub,Vermont
276,Kayleb Quizoz,873,The Jaded Cave Tavern,Vermont
276,Kayleb Quizoz,650,The Tested Cod ,Vermont
277,Dharam Hesch,368,The Unaccountable Kitten ,Iowa
277,Dharam Hesch,45,Psychotic Frog ,Iowa
277,Dharam Hesch,937,Lush Toad Tavern,Iowa
278,Caiden-Paul Caswell,910,The Abrasive Fish Tavern,Pennsylvania
278,Caiden-Paul Caswell,358,The Curvy Trumpet ,Pennsylvania
279,Joojo Olson,431,The Conscious Flower Pub,Kansas
279,Joojo Olson,431,The Conscious Flower Pub,Kansas
280,Todd Vanderpoel,15,The Sedate Gate Pub,Rhode Island
280,Todd Vanderpoel,64,The Damaged Frog ,Rhode Island
280,Todd Vanderpoel,15,The Sedate Gate Pub,Rhode Island
281,Ruairi Ebner,477,Hushed Flower Bar,Kentucky
281,Ruairi Ebner,914,Productive Mole Pub,Kentucky
282,Melville Weinstein,334,Secretive Planet Bar,Palau
282,Melville Weinstein,539,The Voiceless Pear Pub,Palau
282,Melville Weinstein,288,The Gifted Cove Inn,Palau
283,Hector Norquist,249,The Fuzzy  Noodle ,Maryland
283,Hector Norquist,732,The Valuable Badger Tavern,Maryland
283,Hector Norquist,463,Quizzical Onion Pub,Maryland
284,Arayan McCormack,52,The Spicy Captain ,West Virginia
284,Arayan McCormack,938,The Mere Dog Pub,West Virginia
285,Tegan Soulis,269,The Wonderful Elf Bar,Nevada
285,Tegan Soulis,97,Aromatic Adventurer Tavern,Nevada
285,Tegan Soulis,851,Colorful Cake Inn,Nevada
286,Rana Johnson,938,The Mere Dog Pub,West Virginia
287,Marko Cannon,520,The Wooden Pear Tavern,Utah
287,Marko Cannon,520,The Wooden Pear Tavern,Utah
287,Marko Cannon,313,The Natural Trumpet Bar,Utah
288,Khaleel Leisinger,473,The Merciful Guitar Inn,Florida
288,Khaleel Leisinger,902,The Sable Fish Bar,Florida
289,Euan Jagtap,825,The Inexpensive Elf Tavern,American Samoa
290,Berkay Dugan,174,The Abandoned Gate Pub,Maine
291,Honey Bowers,790,Third Gorilla Inn,Delaware
291,Honey Bowers,161,Deafening Pirate ,Delaware
292,Promise Soulis,32,The Juvenile Toad Tavern,Utah
292,Promise Soulis,759,Important Lioness Inn,Utah
293,Cobi Sweeney,566,The Ad Cave ,Alaska
293,Cobi Sweeney,639,The Purring Lioness Inn,Alaska
293,Cobi Sweeney,991,Unkempt Trumpet Pub,Alaska
294,Daymian Paiser,582,Delicious Garden Bar,Texas
294,Daymian Paiser,296,Miscreant Gate Pub,Texas
294,Daymian Paiser,41,The Ubiquitous Gate Pub,Texas
295,Sukhi Orwig,687,Broad Armadillo Inn,Ohio
295,Sukhi Orwig,714,Tidy Elf Bar,Ohio
296,Adenn Reyes,771,The Responsible Moose Pub,Arizona
296,Adenn Reyes,532,Impartial Gorilla Tavern,Arizona
296,Adenn Reyes,324,The Homeless Cod ,Arizona
297,Dyllan Wakefield,226,Ancient Lyre ,Massachusetts
297,Dyllan Wakefield,625,The Ad Onion Tavern,Massachusetts
298,Lliam Miller,902,The Sable Fish Bar,Florida
299,Haris Dugan,495,The Uneven Pirate Bar,Puerto Rico
299,Haris Dugan,916,The Lackadaisical Badger Inn,Puerto Rico
299,Haris Dugan,495,The Uneven Pirate Bar,Puerto Rico
300,Clifford Frick,622,The Careful Pikachu Bar,Northern Mariana Islands
300,Clifford Frick,241,Heartbreaking Elf Bar,Northern Mariana Islands
301,Philippos Cast,584,Parsimonious Skull ,Connecticut
301,Philippos Cast,716,Wretched Cave Bar,Connecticut
301,Philippos Cast,381,Hulking Badger ,Connecticut
302,Mackenzie Uddin,554,The Ancient Cove ,West Virginia
302,Mackenzie Uddin,453,Salty Mole Bar,West Virginia
303,Barry Yang,540,The Questionable Elf Tavern,Oregon
303,Barry Yang,852,Polite Dog Pub,Oregon
303,Barry Yang,852,Polite Dog Pub,Oregon
304,Sudais Nugent,828,The Axiomatic Pirate Bar,Virginia
304,Sudais Nugent,828,The Axiomatic Pirate Bar,Virginia
305,Caedan McGinnis,613,Heartbreaking Moose ,Virginia
305,Caedan McGinnis,613,Heartbreaking Moose ,Virginia
306,Yassin Ripka,563,Stereotyped Toad Inn,Wyoming
306,Yassin Ripka,575,The Shaky Lyre Bar,Wyoming
307,Kofi Cast,397,The Previous Fish Pub,Pennsylvania
308,Teo Schwager,264,Didactic Toad Pub,Federated States of Micronesia
308,Teo Schwager,963,Past Fish ,Federated States of Micronesia
308,Teo Schwager,560,Ritzy Apple Tavern,Federated States of Micronesia
309,Guerin Reyes,694,Amazing Crossbow Inn,Connecticut
310,Noel Wagle,111,Lush Guitar Pub,Indiana
311,Gallagher Deitz,199,The Noisy Moose ,Marshall Islands
311,Gallagher Deitz,148,The Purring Moose Pub,Marshall Islands
312,Suraj Irwin,331,The Equal Kitten ,Marshall Islands
313,Binod Sandstrom,769,The Tearful Guitar Inn,Illinois
313,Binod Sandstrom,74,The Spotless Tiger Bar,Illinois
314,Tian Hydinger,683,The Normal Flower Bar,West Virginia
314,Tian Hydinger,299,Messy Guitar Inn,West Virginia
315,Taylan Dugan,205,Oval Gate Bar,Ohio
315,Taylan Dugan,283,The Nostalgic Rose Inn,Ohio
316,Deniss Jenson,497,The Unadvised Husband Inn,Federated States of Micronesia
316,Deniss Jenson,560,Ritzy Apple Tavern,Federated States of Micronesia
317,Pierre-Antoine Ingram,701,The Broad Lioness Bar,South Dakota
317,Pierre-Antoine Ingram,868,The Understood Captain Pub,South Dakota
318,Liyonela-Elam Tapia,168,Hypnotic Adventurer Tavern,Ohio
318,Liyonela-Elam Tapia,754,The Callous Dog Tavern,Ohio
318,Liyonela-Elam Tapia,677,The Glib Lyre Inn,Ohio
319,Charly Van Zandt,220,The Raspy Mole ,Palau
319,Charly Van Zandt,288,The Gifted Cove Inn,Palau
320,Barath Davidson,890,Miscreant Elf ,Alaska
320,Barath Davidson,780,The Educated Apple ,Alaska
320,Barath Davidson,116,The Living Frog Pub,Alaska
321,Olurotimi Frick,139,The Macabre Gorilla Pub,Florida
321,Olurotimi Frick,615,Tenuous Apple Inn,Florida
322,Enrico Trussel,165,The Happy Kitten Tavern,New Jersey
322,Enrico Trussel,725,Abundant Cave Pub,New Jersey
323,Tre Hoffman,185,Silly Bongo Tavern,Oregon
324,Ardeshir Woo,990,The Creepy Toad ,Pennsylvania
325,Renars Sagar,476,The Proud Skull Bar,Marshall Islands
325,Renars Sagar,853,The Knowing Adventurer Bar,Marshall Islands
326,Drew Dugan,524,The Tender Tense Lioness Inn,New Hampshire
326,Drew Dugan,649,Known Husband Pub,New Hampshire
326,Drew Dugan,147,Hapless Gate ,New Hampshire
327,Antoine Hylan,195,Dead Skull Tavern,New Jersey
328,Abdur Resnick,900,The Accessible Trumpet Bar,Utah
328,Abdur Resnick,900,The Accessible Trumpet Bar,Utah
328,Abdur Resnick,574,The Unique Armadillo Tavern,Utah
329,Lee Bateman,500,Versed Apple Bar,Kansas
329,Lee Bateman,607,Ad Crossbow Pub,Kansas
329,Lee Bateman,881,The Cloistered Pup Tavern,Kansas
330,Daragh Knutson,352,The Warlike Cave Bar,Maine
330,Daragh Knutson,978,The Hoc Cave Bar,Maine
331,Kier DeLorenzo,690,The Tangy Cove Pub,Michigan
332,Tayo Uddin,356,Pastoral Noodle Inn,Missouri
332,Tayo Uddin,91,The Brief Banjo ,Missouri
333,Ibraheem Thompson,794,The Profuse Lyre Pub,Marshall Islands
333,Ibraheem Thompson,301,The Placid Apple Bar,Marshall Islands
333,Ibraheem Thompson,794,The Profuse Lyre Pub,Marshall Islands
334,Lachlann Ulrich,525,Panicky Adventurer Pub,Nebraska
335,Arved Baxster,66,Honorable Cod Tavern,Northern Mariana Islands
335,Arved Baxster,188,Moldy Lioness ,Northern Mariana Islands
335,Arved Baxster,809,The Sparkling Onion ,Northern Mariana Islands
336,Yago Reardon,835,The Subsequent Planet Inn,Northern Mariana Islands
337,Hagun Vogal,871,The Dependent Pirate ,Montana
337,Hagun Vogal,860,Blue-Eyed Snowman Inn,Montana
337,Hagun Vogal,149,Verdant Flower Tavern,Montana
338,Graham Ebner,693,Certain Pikachu Bar,Montana
339,Konan Quizoz,913,Jolly Flower Pub,Palau
340,Zakaria Doran,938,The Mere Dog Pub,West Virginia
341,Kriss Severson,83,Cool Guitar Bar,Illinois
341,Kriss Severson,215,The Quack Husband Inn,Illinois
341,Kriss Severson,446,Gaudy Snowman Tavern,Illinois
342,Cruiz Schutz,109,Hateful Mole Pub,Pennsylvania
343,Ksawery Root,253,The Black-And-White Trumpet Tavern,Hawaii
343,Ksawery Root,56,Eight Badger Pub,Hawaii
343,Ksawery Root,408,Rotten Guitar Pub,Hawaii
344,Connan Ramachandran,976,The Naughty Toad Bar,Minnesota
344,Connan Ramachandran,618,The Elated Guitar Pub,Minnesota
345,Sinai Baxster,707,Wise Toad Tavern,Texas
345,Sinai Baxster,296,Miscreant Gate Pub,Texas
346,Bryn McCormack,729,The Glistening Glorious Armadillo Inn,Massachusetts
347,Patrikas Mills,826,The Classy Cave Bar,Texas
347,Patrikas Mills,296,Miscreant Gate Pub,Texas
348,Zaineddine Bateman,486,The Pathetic Planet Inn,Virginia
349,Layton Yang,147,Hapless Gate ,New Hampshire
349,Layton Yang,730,The  Flagrant Crossbow Tavern,New Hampshire
349,Layton Yang,388,Idiotic Onion ,New Hampshire
350,Wiktor Sellon,314,The Lean Pizza Bar,Iowa
350,Wiktor Sellon,878,Stingy Armadillo Inn,Iowa
350,Wiktor Sellon,569,The Tightfisted Adventurer Bar,Iowa
351,Elisau Keller,853,The Knowing Adventurer Bar,Marshall Islands
351,Elisau Keller,480,Bashful Rose Pub,Marshall Islands
351,Elisau Keller,301,The Placid Apple Bar,Marshall Islands
352,Callan-Adam Zeaser,238,Worried Captain Tavern,Texas
352,Callan-Adam Zeaser,707,Wise Toad Tavern,Texas
353,Harish Cataldi,659,The Murky Pikachu Inn,Rhode Island
354,Liam Caswell,283,The Nostalgic Rose Inn,Ohio
354,Liam Caswell,168,Hypnotic Adventurer Tavern,Ohio
355,Marcello Reyes,814,Educated Cod Inn,New Hampshire
356,Oluwadamiloju Deitz,864,The Prickly Snowman Pub,Arkansas
356,Oluwadamiloju Deitz,252,Fuzzy  Pup ,Arkansas
357,Patrick-John Dugelman,86,The Intelligent Lyre Pub,Vermont
357,Patrick-John Dugelman,905,Careless Fish Tavern,Vermont
358,Kasper Davis,903,The Puffy Wife Tavern,Washington
358,Kasper Davis,630,The Deafening Wife Inn,Washington
358,Kasper Davis,630,The Deafening Wife Inn,Washington
359,Chi Wagle,682,The Nauseating Kitten Bar,Michigan
359,Chi Wagle,466,The Detailed Garden Bar,Michigan
359,Chi Wagle,550, Bongo ,Michigan
360,Arun Vanderpoel,393,Understood Moose Inn,Hawaii
361,Afonso Ferro,306,Pleasant Frog ,West Virginia
361,Afonso Ferro,143,The Pushy Skull Pub,West Virginia
361,Afonso Ferro,298,Lavish Garden Pub,West Virginia
362,Jordy Trusela,423,Imperfect Lyre Pub,Wisconsin
363,Karl Bauer,500,Versed Apple Bar,Kansas
363,Karl Bauer,339,Squealing Cave Tavern,Kansas
364,Talha Cannon,590,Absurd Captain Tavern,Missouri
364,Talha Cannon,359,The  Frequent Banjo Bar,Missouri
364,Talha Cannon,389,The Vulgar Pikachu Bar,Missouri
365,Yoji Resnick,57,Juvenile Tiger Pub,South Dakota
366,Colby Christensen,359,The  Frequent Banjo Bar,Missouri
366,Colby Christensen,417,Unkempt Apple Bar,Missouri
367,Sean Reyes,941,Nice Badger ,Delaware
368,Hao Yates,696,Various Lyre Bar,North Carolina
369,Zerah Bauer,883,Overwrought Gate Inn,Georgia
369,Zerah Bauer,923,Permissible Onion Pub,Georgia
369,Zerah Bauer,167,The Tasty Onion Pub,Georgia
370,Muir Ortiz,698,The Lame Mole Tavern,Oregon
370,Muir Ortiz,792,The Savory Fish Pub,Oregon
371,Jameil Doran,166,Neat Flower ,Pennsylvania
371,Jameil Doran,924,The Guiltless Elf Tavern,Pennsylvania
371,Jameil Doran,591,The Tedious Flower Tavern,Pennsylvania
372,Brodie Schickowski,71,The Past Flower ,Delaware
372,Brodie Schickowski,7,Spiritual Skull Inn,Delaware
372,Brodie Schickowski,995,The Tender Tense Husband Inn,Delaware
373,Mati Napier,263,Uncovered Gorilla ,Wisconsin
374,Ismail Wakefield,560,Ritzy Apple Tavern,Federated States of Micronesia
375,Edison Knutson,962,The Second-Hand Pup Inn,Colorado
375,Edison Knutson,616,The Old-Fashioned Captain Pub,Colorado
375,Edison Knutson,391,Courageous Cake Bar,Colorado
376,Konan Irwin,594,The Horrible Apple ,Texas
376,Konan Irwin,296,Miscreant Gate Pub,Texas
376,Konan Irwin,296,Miscreant Gate Pub,Texas
377,Harold Lulloff,352,The Warlike Cave Bar,Maine
377,Harold Lulloff,654,Wistful Fish Bar,Maine
377,Harold Lulloff,909,The Gaping Lyre Tavern,Maine
378,Tomas Rice,340,Nebulous Pirate Pub,American Samoa
379,Zachariya Nuttle,828,The Axiomatic Pirate Bar,Virginia
379,Zachariya Nuttle,217,Alcoholic Trumpet ,Virginia
380,Mykie McCormack,351,The Unusual Pizza Tavern,Oregon
381,Jasper Ashwoon,11,The  Fascinated Onion Inn,Illinois
382,Kiran Sonderling,893,The Stimulating Husband Inn,Virgin Island
382,Kiran Sonderling,617,Knotty Captain Tavern,Virgin Island
382,Kiran Sonderling,578,Interesting Badger Tavern,Virgin Island
383,Satveer McGinnis,975,The Perfect Planet Pub,American Samoa
383,Satveer McGinnis,223,The Interesting Pirate Inn,American Samoa
384,Reigan Jenson,303,The Nervous Frog Bar,Washington
384,Reigan Jenson,126,Zealous Cove Tavern,Washington
385,Tony LePage,207,Motionless Banjo Inn,District of Columbia
385,Tony LePage,750,Redundant Lyre Tavern,District of Columbia
386,Kynan Ferro,191,The Clever Guitar Bar,Mississippi
386,Kynan Ferro,24,Economic Captain Inn,Mississippi
387,Khizer Ebner,536,The Breakable Pikachu Inn,Connecticut
388,Branden Moody,41,The Ubiquitous Gate Pub,Texas
389,Kenneth Olson,259,Best Captain Pub,Maryland
389,Kenneth Olson,960,The Last Pikachu Tavern,Maryland
389,Kenneth Olson,960,The Last Pikachu Tavern,Maryland
390,Umair Moody,60,Boorish Husband Tavern,North Carolina
390,Umair Moody,832,Polite Elf Bar,North Carolina
391,Johnson Turco,381,Hulking Badger ,Connecticut
392,Keo Root,919,The Rude Lyre ,Wyoming
392,Keo Root,21,The Ripe Adventurer Inn,Wyoming
392,Keo Root,21,The Ripe Adventurer Inn,Wyoming
393,Kenzo Trussel,170,The Watery Badger ,Maryland
393,Kenzo Trussel,983,Entertaining Cove Pub,Maryland
393,Kenzo Trussel,319,Muddled Noodle ,Maryland
394,Bhaaldeen Ingram,720,Cooperative Frog Pub,District of Columbia
394,Bhaaldeen Ingram,783,Sophisticated Bongo Inn,District of Columbia
394,Bhaaldeen Ingram,33,Groovy Crossbow Bar,District of Columbia
395,Dylan-Jack Vail,528,Ugliest Badger ,Federated States of Micronesia
395,Dylan-Jack Vail,963,Past Fish ,Federated States of Micronesia
396,Cambell Myers,710,Gray Greasy Great Lioness Bar,Ohio
396,Cambell Myers,754,The Callous Dog Tavern,Ohio
396,Cambell Myers,168,Hypnotic Adventurer Tavern,Ohio
397,Seb Eastman,275,The Alive Skull Tavern,Florida
397,Seb Eastman,635,Sudden Pizza Pub,Florida
397,Seb Eastman,635,Sudden Pizza Pub,Florida
398,Liall Martin,9,Knotty Cod Inn,Kentucky
398,Liall Martin,953,The Halting Crossbow ,Kentucky
399,Oilibhear Tiernan,89,Marvelous Rose Pub,Oregon
400,Zeeshan Leisinger,438,The Meek Kitten Bar,New Hampshire
400,Zeeshan Leisinger,181,Past Kitten Pub,New Hampshire
400,Zeeshan Leisinger,438,The Meek Kitten Bar,New Hampshire
401,Stewarty Weiss,202,Wandering Lioness ,Kentucky
401,Stewarty Weiss,337,The Sassy Tiger ,Kentucky
402,Blaire Trussel,539,The Voiceless Pear Pub,Palau
402,Blaire Trussel,334,Secretive Planet Bar,Palau
402,Blaire Trussel,429,The False Familiar Famous Onion Inn,Palau
403,Campbel Yocum,73,Overjoyed Fish Pub,Tennessee
403,Campbel Yocum,49,Eminent Gate Pub,Tennessee
404,Pedro Yates,885,The Fearful Fearless Skull ,American Samoa
404,Pedro Yates,975,The Perfect Planet Pub,American Samoa
405,Keith Christensen,10,Glib Pear Bar,Massachusetts
406,Anis Turco,237,Alluring Trumpet Pub,South Dakota
406,Anis Turco,183,The Interesting Noodle Bar,South Dakota
407,Thrinei Ferry,624,The Satisfying Noodle Inn,Hawaii
408,Eadie Myers,243,Torpid Snowman Inn,Maryland
408,Eadie Myers,170,The Watery Badger ,Maryland
408,Eadie Myers,732,The Valuable Badger Tavern,Maryland
409,Rhys-Bernard Schickowski,0,Windy Wife Tavern,Washington
409,Rhys-Bernard Schickowski,903,The Puffy Wife Tavern,Washington
410,Bruno Kalleg,225,Tasty Badger Tavern,Montana
411,Kris Cataldi,756,Plant Mole Bar,Illinois
411,Kris Cataldi,661,Sweet Banjo ,Illinois
411,Kris Cataldi,83,Cool Guitar Bar,Illinois
412,Eamon Chapman,181,Past Kitten Pub,New Hampshire
412,Eamon Chapman,762,Tough Skull ,New Hampshire
