transactionID,drinkerID,drinkerName,barID,barName,time,beer ordered,price
340,1864,Arlo Resnick,905,Careless Fish Tavern,20,Miller High Life,4.0
341,3552,Johnnie Schlicht,489,Overjoyed Mole Bar,17,Heineken,4.0
342,2078,Hasan Linde,353,Illegal Noodle Pub,14,Pabst Blue Ribbon,3
343,992,Logan Wagle,856,Clever Frog Tavern,16,Dos Equis,3
344,3315,Haydon Baxster,865,Wrathful Mole Inn,22,Mil's Best Ice,3.5
345,1724,Reiss Haworth,270,The Successful Pup Bar,24,Natural Ice,3.5
346,1766,Joshiah Trebil,391,Courageous Cake Bar,17,Blue Moon,4
347,1625,Cade Cataldi,826,The Classy Cave Bar,20,KBS,3.5
348,1169,Clifford Schickowski,544,The Efficient Crossbow Bar,23,Coors Banquet,3.5
349,864,Marshall Casal,868,The Understood Captain Pub,12,Mil's Best Ice,3.5
350,215,Anthony Illingsworth,768,Jagged Snowman Bar,22,Miller Lite,3.5
351,1846,Heddle Keller,276,Hilarious Fish Tavern,24,Steel Reserve,3.5
352,3167,Atom Severson,829,Incompetent Lioness Inn,20,Blue Moon,3.5
353,4905,Ruaraidh Solberg,154,Loud Lion Tavern,17,Mil's Best Ice,3.5
354,370,Muir Ortiz,245,The Abortive Lyre ,21,Dos Equis,3
355,4522,Darn Mccord,743,The Wary Garden Tavern,21,Pabst Blue Ribbon,3
356,2289,Joss Ulrich,579,Small Noodle Tavern,15,Mil's Best Ice,3
357,3995,Jacky Duffman,2,The Bright Frog ,20,Breakfast Stout,4
358,1493,Danish Lawicki,537,The Stereotyped Planet Pub,17,Keystone Light,3.5
359,3629,Kyan Irwin,173,The Bored Noodle ,24,Barrel-Aged Abraxas,3
360,2600,Valery Lewis,929,Meek Tiger Tavern,19,Bud Ice,3
361,1487,Kevyn DeLorenzo,60,Boorish Husband Tavern,24,Dos Equis,3
362,4489,Reggie Davis,352,The Warlike Cave Bar,20,Mil's Best Ice,3.5
363,696,Nathan Orwig,977,Half Trumpet Inn,15,Mil's Best Ice,3
364,2877,Corey Anderson,182,Uttermost Moose Inn,19,Sculpin IPA,3
365,3656,Felix Shaffer,846,Parallel Pear ,20,Miller Lite,3
366,4907,Eadie Paiser,337,The Sassy Tiger ,14,Stella Artois,3
367,3649,Tylor Weinstein,140,Milky Frog Bar,16,Natural Light,4.0
368,4808,Cobain Deitz,892,Sad Cod ,19,Pabst Blue Ribbon,4.0
369,684,Cormak Paiser,147,Hapless Gate ,21,Busch,3
370,2956,Ghyll Hylan,258,Boundless Adventurer ,19,Stella Artois,4.0
371,2345,Neshawn Kassing,162,Aware Elf Bar,24,Coors Banquet,4
372,3213,Babur Bongard,14,The Icy Dog ,20,Natural Light,4
373,4393,Axel Sonderling,806,Descriptive Banjo Tavern,16,Pabst Blue Ribbon,3.5
374,784,Rihards Boyd,786,The Long Lioness Inn,22,Bud Ice,4.0
375,517,Keo Zeaser,584,Parsimonious Skull ,23,Blue Moon,3
376,1573,Dougal Celedon,191,The Clever Guitar Bar,12,Mil's Best Ice,4.0
377,179,Malikye Paiser,762,Tough Skull ,19,Guinness,3
378,2926,Konar Knutson,412,Deserted Wife Bar,20,Lagunitas Sucks,4.0
379,4548,Tobi Moore,3,The Normal Moose ,18,Sculpin IPA,5
380,3254,Olivier Ulrich,125,Didactic Planet Bar,22,Heady Topper,4
381,3946,Madison-Jake Jagtap,924,The Guiltless Elf Tavern,15,Heineken,3.5
382,261,Riyaj Lawless,394,The Hurried Tiger Bar,16,Icehouse,3
383,1222,Jacob Quinn,949,The Sour Crossbow Bar,19,King Julius,3
384,3771,Michat Reyes,276,Hilarious Fish Tavern,18,Very Hazy,3
385,4902,Hasan Bauer,622,The Careful Pikachu Bar,16,90 Minute IPA,3.5
386,4324,Brooklyn Yang,888,Tasteful Mole ,20,60 Minute IPA,4.0
387,4870,Beau Orwig,48,The Demonic Lyre Inn,18,Heineken,3.5
388,2979,Sajjad Trussel,269,The Wonderful Elf Bar,15,Bud Light,3.5
389,3551,Miles Schutz,561,Square Trumpet Inn,21,Heineken,3.5
390,3181,Hareem Jurgenson,404,The Useless Banjo Inn,19,Coors Light,3
391,1814,Siddhant Stahl,823,The Mountainous Captain Pub,15,Stella Artois,3
392,4969,Marwan Quinn,835,The Subsequent Planet Inn,15,Natural Ice,4.0
393,2770,Marcus Resnick,261,The Calculating Dog Tavern,19,Centennial IPA,4.0
394,4607,Jai Baxster,527,Guarded Crossbow Bar,17,Budweiser,4
395,1940,Sonny Davidson,412,Deserted Wife Bar,21,Arrogant Bastard Ale,4.0
396,1606,Maitlind Boyd,672,The Lamentable Mole Pub,22,Dos Equis,4.0
397,1035,Jensyn Lewis,938,The Mere Dog Pub,24,Steel Reserve,4.0
398,4740,Calder Rogers,512,The Wretched Guitar Inn,14,Natural Light,4.0
399,3693,Brayden Reyes,319,Muddled Noodle ,23,Corona Light,3.5
400,562,Jun Johnsen,668,The Nutritious Noodle Inn,19,Bud Ice,3.5
401,4558,Lockey Yocum,976,The Naughty Toad Bar,19,Centennial IPA,4.0
402,339,Konan Quizoz,386,Unarmed Armadillo Pub,23,Coors Banquet,4.0
403,1786,Rossi Schwager,665,Drab Gate Tavern,16,Michelob Ultra,4.0
404,3462,Addisson Moody,573,Graceful Frog ,14,Heineken,3.5
405,4374,Shayan Sweeney,824,Sharp Cove ,20,Sculpin IPA,3.5
406,4582,Airen Hydinger,315,The Expensive Skull Pub,17,Miller Lite,3.5
407,3268,Rioden Lewis,423,Imperfect Lyre Pub,17,Heineken,4.0
408,1845,Prabhjoit Yocum,772,The Painstaking Mole Tavern,24,Michelob Ultra,3.5
409,1244,Roray Hesch,519,Periodic Flower ,17,Coors Light,3.5
410,3827,Nicolas Cannon,835,The Subsequent Planet Inn,16,Mil's Best Ice,3.5
411,1898,Cinar Orwig,435,Imported Kitten Pub,18,Dos Equis,3
412,4617,James Cataldi,754,The Callous Dog Tavern,22,Miller High Life,3
413,2439,Lenon Ulrich,439,The Periodic Lioness Bar,13,Mil's Best Ice,3.5
414,134,Broghan Vogal,839,Wary Rose Inn,24,Breakfast Stout,3.5
415,1794,Fynlay Quinn,619,The Minor Captain Inn,17,Miller High Life,3.5
416,1351,Faizaan Hydinger,116,The Living Frog Pub,17,Michelob Ultra,4.0
417,3302,Reice Frick,968,The Chunky Planet ,21,Icehouse,3
418,1416,Ma'moon Uddin,598,The Common Toad Bar,17,Lagunitas Sucks,4
419,2657,Jago Knutson,597,The Erect Pikachu Bar,12,Very Hazy,4.0
420,3446,Nevan Schickowski,489,Overjoyed Mole Bar,21,Keystone Light,3.5
421,281,Ruairi Ebner,802,Evasive Mole Bar,16,Pabst Blue Ribbon,3.5
422,4005,Reynold Zeller,984,Few Fierce Elf Inn,14,Pabst Blue Ribbon,4
423,3036,Zennon Yocum,666,Versed Planet Bar,22,Budweiser,3.5
424,63,Ash Sellon,257,The Slow Pirate Pub,19,Miller Lite,3
425,4762,Joshiah Celedon,761,The Violet Banjo Inn,13,Stella Artois,3.5
426,3490,Connolly Jagtap,24,Economic Captain Inn,21,Steel Reserve,3
427,4165,Leithen Doran,373,The Nifty Garden Tavern,16,Natural Ice,3.5
428,3340,Kaidinn Sellon,859,The Even Excellent Excited Cave ,23,Lagunitas Sucks,4.0
429,1343,Duriel Tapia,239,Stimulating Badger Inn,19,Heineken,3.5
430,1077,Orson Woo,914,Productive Mole Pub,23,Busch,4
431,1928,Nader Kaskel,468,Psychedelic Pirate Pub,20,Breakfast Stout,3
432,1294,Atal Trebil,875,Elderly Bongo Bar,23,Keystone Light,3
433,2992,Abdulkadir Hancock,150,Abounding Moose ,24,Corona Light,3.5
434,2225,Kieron Boyd,504,Angry Pikachu Tavern,22,Miller High Life,3
435,3730,Tanner Reyes,596,Fuzzy  Cave Inn,14,Keystone Light,4
436,1305,Tiernan Hydinger,755,The Different Badger Bar,20,Dos Equis,4.0
437,102,Creag Dinkins,305,Rich Apple Bar,16,Coors Banquet,4.0
438,4572,Connel Tiernan,666,Versed Planet Bar,20,Budweiser,3.5
439,947,Kenzi Cast,50,The Real Adventurer Tavern,14,Natural Ice,4.0
440,753,Liall Hancock,448,The Average Husband Bar,16,Miller Lite,3
441,4552,Ruben Kassing,513,The Even Excellent Excited Husband Tavern,23,Stella Artois,4.0
442,4067,Oliver Schuster,533,Historical Mole ,22,Backwoods Bastard,4
443,3504,Chi Cast,624,The Satisfying Noodle Inn,22,Modelo especial,3
444,4491,Areeb Stahl,733,Arrogant Gorilla Pub,21,Corona Light,3
445,3639,Gavin-Lee Cannon,283,The Nostalgic Rose Inn,14,60 Minute IPA,4
446,149,Tanner Darnell,19,Ubiquitous Bongo Pub,23,Stella Artois,3
447,346,Bryn McCormack,592,Sharp Pizza ,18,Keystone Light,3.5
448,1512,Raegan Lewis,879,The Graceful Wife ,22,Coors Banquet,3
449,3400,Euan Ostrander,771,The Responsible Moose Pub,15,Heineken,4.0
450,3150,Kiarash Vanderpoel,917,The Standing Pizza Inn,17,Heineken,3
451,2966,Maneet Yocum,44,Alleged Cake Inn,21,Sculpin IPA,3.5
452,307,Kofi Cast,1,Breezy Cake Pub,15,Yuengling Lager,5
453,1920,Sohan Deitz,165,The Happy Kitten Tavern,22,Stella Artois,3
454,1454,Rowan Christensen,48,The Demonic Lyre Inn,13,Miller High Life,3
455,3425,Ridwan Casal,861,The  Flippant Pear Inn,14,Breakfast Stout,3.5
456,1787,Bevin Ebner,116,The Living Frog Pub,23,Heineken,3.5
457,556,Lloyde Sagar,224,The Synonymous Trumpet ,19,Bud Light,3
458,4048,Dissanayake Valente,182,Uttermost Moose Inn,23,Breakfast Stout,3
459,3043,Clarke Frick,451,Imaginary Pikachu Pub,24,Busch,3
460,3128,Shai Vail,383,Tangy Rose Tavern,15,Miller Lite,3
461,3635,Mehraz Stahl,432,The Best Tiger Pub,17,Miller Lite,4.0
462,4627,Ubaid Caswell,894,Lively Moose Pub,15,Miller High Life,4.0
463,1044,Kerr Hydinger,179,The Jagged Lioness ,18,Breakfast Stout,4.0
464,1537,Richie Kalleg,911,Marvelous Wife Tavern,15,Natural Light,4.0
465,1215,Ayman Cannon,663,Outrageous Fish Tavern,17,Busch,3.5
466,4528,Szymon Kassing,381,Hulking Badger ,21,Steel Reserve,4.0
467,111,Ren Norquist,768,Jagged Snowman Bar,22,Modelo especial,3
468,8,Faisal Johnson,211,The Befitting Cod ,13,Natural Light,3
469,3932,Karam Johnson,287,Average Lion ,23,Modelo especial,3
470,911,Cian Chapman,130,Literate Snowman Inn,19,Lagunitas Sucks,4
471,18,Rihonn Ferro,252,Fuzzy  Pup ,23,Modelo especial,4.0
472,3361,Pascoe Johnson,58,The Lowly Bongo Pub,14,Pabst Blue Ribbon,3
473,4103,Conall Hydinger,154,Loud Lion Tavern,18,Heady Topper,3
474,664,Azim Johnsen,961,The Highfalutin Trumpet Pub,19,Breakfast Stout,3
475,3239,Kaiden Deitz,410,Crazy Frog Inn,17,Dos Equis,3
476,2913,Kaleb Boyd,391,Courageous Cake Bar,18,Very Hazy,3
477,4005,Reynold Zeller,476,The Proud Skull Bar,24,Mil's Best Ice,3.5
478,444,Tanvir Vogal,732,The Valuable Badger Tavern,20,Miller Lite,4
479,1182,Rhyley Ingram,124,Knotty Moose Bar,17,Coors Banquet,4.0
480,664,Azim Johnsen,309,Rural Apple Inn,22,Michelob Ultra,4.0
481,2728,John Vail,196,Flat Armadillo Inn,22,Yuengling Lager,3
482,2592,Ivan Tisler,484,The Sleepy Gorilla Pub,13,Miller High Life,4.0
483,3716,Riley Christensen,323,The Creepy Husband Tavern,19,Heineken,3.5
484,3846,Rhudi Wagle,946,Outgoing Banjo Pub,15,Coors Banquet,4
485,2018,Loghan Cast,442,Small Garden Inn,23,Icehouse,4.0
486,1987,Jackson Ebner,203,The Clean Noodle Bar,16,Yuengling Lager,4.0
487,3488,Nickhill Ferro,331,The Equal Kitten ,20,90 Minute IPA,3.5
488,2454,Bernard Ulrich,16,Ambitious Kitten ,23,Mil's Best Ice,3
489,1894,Archie Olson,713,The Smooth Pikachu Bar,14,Budweiser,4.0
490,147,Liam Casal,555,Vulgar Toad Bar,20,Natural Light,3.5
491,1003,Dissanayake Deitz,922,The Trashy Moose ,21,Breakfast Stout,3.5
492,2262,Griffin Stahl,840,Puzzling Cave ,14,Yuengling Lager,3
493,4305,Ambanimoh Ortiz,236,Ahead Pup Bar,17,KBS,4.0
494,2479,Sebastian Rogers,414,The Big Badger ,14,Very Hazy,3.5
495,4815,Azaan Yang,740,Infamous Husband Bar,22,Blue Moon,3
496,2341,Rocco Illingsworth,371,Adventurous Rose Tavern,15,Natural Light,3.5
497,1104,Alasdair Zeaser,717,Parallel Cove Inn,15,Heady Topper,3
498,3068,Muhammed Deitz,434,The Agonizing Onion Inn,24,Heineken,3
499,471,Trent Bowers,710,Gray Greasy Great Lioness Bar,14,Bud Ice,4.0
500,1780,Amaan Mills,348,The Damaged Gorilla Pub,21,Steel Reserve,3.5
501,195,Tariq-Jay Cast,644,Accidental Husband Tavern,19,Modelo especial,3.5
502,4066,Kodie Hancock,893,The Stimulating Husband Inn,21,Bud Ice,4.0
503,1678,Devin Schuster,470,The Longing Badger ,13,Michelob Ultra,3.5
504,4345,Bentley Anderson,932,The Cute Flower Inn,17,Miller Lite,4.0
505,1671,Siddharth Eastman,19,Ubiquitous Bongo Pub,22,Natural Light,3.5
506,3715,Ty-Alexander Trusela,628,Scary Fish Pub,19,Miller Lite,4
507,3051,Conrad Schmitt,884,The Economic Pikachu Tavern,15,Heineken,3
508,144,Mitchel Lawless,273,The Brave Badger Inn,18,90 Minute IPA,3
509,1245,Derick Quinn,492,Handsomely Rose Tavern,23,Corona Light,3
510,39,Kalen Dugelman,253,The Black-And-White Trumpet Tavern,20,Mil's Best Ice,3.5
511,1974,Dyllan Soukup,288,The Gifted Cove Inn,15,90 Minute IPA,3.5
512,1001,Kyrillos Ebner,663,Outrageous Fish Tavern,22,Budweiser,4.0
513,520,Saffi Tapia,560,Ritzy Apple Tavern,12,Bud Ice,3
514,4900,Forrest Doran,628,Scary Fish Pub,23,Miller Lite,4
515,4681,Patrick-John Dinkins,721,Motionless Planet Bar,23,Keystone Light,3.5
516,4286,Tane Schlicht,538,The Odd Adventurer Inn,20,Stella Artois,4
517,4041,Drew Nugent,223,The Interesting Pirate Inn,21,Busch,4.0
518,3623,Shazil Moore,471,Used Pikachu Inn,23,Dos Equis,4.0
519,2407,Alexander Valente,167,The Tasty Onion Pub,18,Mil's Best Ice,3.5
520,1437,Aarman Darnell,53,Straight Kitten Pub,24,Miller High Life,3.5
521,111,Ren Norquist,887,The Silent Dog ,15,Natural Light,3
522,2023,Aidan Ory,762,Tough Skull ,22,Coors Banquet,4.0
523,2167,Andrew Schwager,201,The Dazzling Husband Pub,24,Very Hazy,3.5
524,2253,Devon Christensen,397,The Previous Fish Pub,15,Breakfast Stout,3.5
525,3138,Muhamadjavad Trusela,760,The Tiny Cod Inn,21,Michelob Ultra,3.5
526,870,Omar Olson,767,The Rural Dog Inn,14,Yuengling Lager,4.0
527,3339,Antoni Schuster,380,The Victorious Flower Tavern,23,Steel Reserve,4.0
528,3805,Guillaume Severson,158,The Eager Lyre Tavern,18,Pabst Blue Ribbon,4
529,2858,Maryk Boyd,362,The Grandiose Captain Tavern,23,Blue Moon,3.5
530,4797,Fintan Fietzer,106,The Joyous Badger Inn,24,KBS,3.5
531,700,Vincent Ripka,471,Used Pikachu Inn,16,Natural Ice,4.0
532,1884,Maitlind Reyes,868,The Understood Captain Pub,16,Steel Reserve,4.0
533,2845,Shaun-Paul Dinkins,359,The  Frequent Banjo Bar,17,Corona Light,3.5
534,3555,Athon Duffman,365,The Tense Armadillo Tavern,13,Coors Light,4.0
535,3926,Sharoz McCormack,595,The Boorish Husband Inn,24,Arrogant Bastard Ale,4
536,820,Scott DeLorenzo,936,Annoyed Armadillo Tavern,20,Coors Banquet,4
537,178,Calum Deitz,888,Tasteful Mole ,18,Backwoods Bastard,4.0
538,1800,Uri Wagle,305,Rich Apple Bar,24,Mil's Best Ice,3.5
539,1790,Tokinaga Roberts,387,The Short Crossbow Inn,19,Mil's Best Ice,3
540,4662,Aayan Chapman,692,The Damp Onion ,14,Heineken,4.0
541,1957,Aaryan Caswell,38,Stupendous Husband Inn,24,Keystone Light,3.5
542,3177,Argyle Kaskel,461,Mixed Bongo Pub,18,Heineken,3
543,3895,Robbi Ripka,736,The Old Rose Inn,23,Very Hazy,3
544,595,Loukas Bongard,446,Gaudy Snowman Tavern,16,90 Minute IPA,4.0
545,2258,Murrough Schutz,943,Limping Planet Tavern,18,Coors Light,3.5
546,1998,McKay Rice,518,The Crowded Husband Inn,22,Miller Lite,3.5
547,2847,Danny Sonderling,769,The Tearful Guitar Inn,24,Breakfast Stout,4.0
548,1891,Ilyas Soulis,860,Blue-Eyed Snowman Inn,15,Bud Light,3
549,1295,Rayden Miller,561,Square Trumpet Inn,13,Keystone Light,3.5
550,1440,Nagib Schiebel,593,The Goofy Badger Pub,12,Michelob Ultra,4
551,838,Olaoluwapolorimi Ulrich,661,Sweet Banjo ,23,Natural Ice,3
552,4294,Cruiz Ventotla,484,The Sleepy Gorilla Pub,20,Stella Artois,4.0
553,2097,Coby Kassing,906,The Changeable Mole Pub,16,Miller Lite,3
554,1796,Caedyn Roberts,865,Wrathful Mole Inn,16,King Julius,3
555,1898,Cinar Orwig,56,Eight Badger Pub,17,Modelo especial,3
556,4363,Darcy Ferry,849,Faded Guitar Bar,15,Yuengling Lager,3
557,1380,Cody-Lee Schutz,240,The Purple Badger Bar,24,Miller High Life,4.0
558,2142,Wasif Davis,334,Secretive Planet Bar,22,Natural Ice,4.0
559,4375,Georgy Schickowski,68,The Prickly Wife ,15,Icehouse,4.0
560,1670,Zinedine Yocum,713,The Smooth Pikachu Bar,16,Budweiser,4.0
561,17,Hagun McGinnis,831,Sharp Gate Bar,16,Blue Moon,3.5
562,1385,Kyden Boyd,335,Ruthless Kitten Inn,17,Centennial IPA,4.0
563,1101,Elyan Sagar,671,Glossy Lioness Tavern,13,Dos Equis,3
564,3832,Christy Rogers,940,The Righteous Trumpet Inn,23,Heineken,4
565,189,Sullivan Ziegler,7,Spiritual Skull Inn,12,Stella Artois,4.0
566,4728,Roddy Christensen,460,Neat Dog Bar,22,Dos Equis,3
567,1408,Azzedine Yang,29,The Lonely Cake Tavern,24,Coors Banquet,4.0
568,4382,Che Wagner,974,Penitent Pikachu Pub,13,Michelob Ultra,4.0
569,624,Amrit Schmitt,459,The Cheerful Cod Bar,24,Natural Light,4.0
570,268,Nickhill Chapman,598,The Common Toad Bar,14,Breakfast Stout,3
571,1409,Conghaile Woo,305,Rich Apple Bar,17,Guinness,3
572,1854,Edwin Rice,952,The Rainy Bongo Pub,21,Coors Light,3.5
573,3797,Jared Irwin,745,The Unruly Trumpet Bar,20,Natural Light,3
574,4588,Rooke Solberg,221,The Exciting Exclusive Garden Inn,17,Coors Banquet,4.0
575,1090,Jeronimo Chambers,800,Fearful Fearless Cave Tavern,19,Breakfast Stout,3.5
576,742,Marcel Bauer,120,The Spectacular Adventurer Inn,13,Guinness,3
577,3976,Jaymie Dewalt,193,The Colorful Pup ,24,Coors Banquet,3
578,3477,Ege Ortiz,112,Obedient Noodle Inn,24,Miller Lite,3
579,2506,Colby Tandy,406,Agreeable Apple Tavern,14,Breakfast Stout,3
580,916,Enrique Moore,977,Half Trumpet Inn,13,Icehouse,3.5
581,1721,Vithujan Jagtap,852,Polite Dog Pub,15,Coors Banquet,3
582,3242,Allan-Laiton Orwig,631,The Hesitant Gate Bar,22,90 Minute IPA,4.0
583,2225,Kieron Boyd,676,The Actually Noodle Pub,24,Pabst Blue Ribbon,4.0
584,3408,Kasra Weinstein,637,Zippy Kitten Pub,24,Bud Ice,4.0
585,3439,Teighen Root,938,The Mere Dog Pub,24,Very Hazy,3
586,2903,Idris Schickowski,378,Vacuous Apple Pub,24,Keystone Light,4.0
587,2842,Nuada Knutson,434,The Agonizing Onion Inn,16,Busch,3
588,1406,Harper Sonderling,200,The Abiding Moose Bar,13,Dos Equis,4.0
589,3742,Moshy Zeaser,660,Productive Armadillo Pub,17,Stella Artois,4.0
590,3250,Azaan Soukup,315,The Expensive Skull Pub,15,Michelob Ultra,3.5
591,2977,Logan-Rhys Linde,353,Illegal Noodle Pub,20,Natural Light,4.0
592,1941,Rice Pak,315,The Expensive Skull Pub,23,Keystone Light,3
593,2687,Glascott Fietzer,626,Abundant Pizza ,20,Yuengling Lager,4
594,1960,Blaire Cast,827,Nine Captain Tavern,22,Icehouse,3.5
595,4315,Ryo Yang,656,Rustic Frog ,12,Michelob Ultra,3.5
596,934,Crispin Napier,222,Unbiased Armadillo Bar,17,Miller High Life,4.0
597,4054,Thomas-Jay Reyes,668,The Nutritious Noodle Inn,20,Stella Artois,3.5
598,3631,Conghaile Tisler,969,Well-Groomed Lion Inn,24,Busch,3
599,4556,Daumantas Leisinger,467,The Black-And-White Crossbow ,22,Mil's Best Ice,3.5
600,2460,Robbie-lee Bongard,291,The Living Onion ,22,Miller Lite,4
601,1580,Awais Nuttle,552,The Highfalutin Skull ,15,Keystone Light,4.0
602,4194,Bobby Pak,295,Piquant Onion Bar,16,Miller High Life,4
603,1748,Phinehas Uflan,271,The Many Gate Tavern,20,Keystone Light,4.0
604,167,Girius Lulloff,646,The Obscene Captain Pub,24,90 Minute IPA,4
605,2835,Hiro Casal,620,Obeisant Wife ,19,Blue Moon,3
606,226,Mohamed Dugan,791,The Outrageous Onion Inn,18,Miller High Life,3
607,3710,Korey Maki,173,The Bored Noodle ,21,Corona Light,3.5
608,1079,Hugh Christensen,319,Muddled Noodle ,15,Steel Reserve,3.5
609,1235,Finnen Van Zandt,309,Rural Apple Inn,18,Miller Lite,4.0
610,1980,Khizar Davis,824,Sharp Cove ,21,Sculpin IPA,3.5
611,183,Carrich Ferry,387,The Short Crossbow Inn,18,Natural Ice,4.0
612,3700,Ehsan Irwin,221,The Exciting Exclusive Garden Inn,24,Icehouse,3.5
613,481,Ronald Trebil,179,The Jagged Lioness ,21,Natural Light,3
614,3030,Kobi Maki,590,Absurd Captain Tavern,18,King Julius,3
615,1260,Karson Hancock,258,Boundless Adventurer ,16,Keystone Light,4.0
616,3848,Puneetpaul Uflan,345,The Smooth Mole Inn,21,Icehouse,4.0
617,1026,Pierre-Antoine Turco,225,Tasty Badger Tavern,15,Bud Ice,3
618,4807,Mitchel Stahl,387,The Short Crossbow Inn,20,Corona Light,3
619,1347,Pacey Schwager,617,Knotty Captain Tavern,17,Modelo especial,3.5
620,1785,Khizar LePage,207,Motionless Banjo Inn,19,Very Hazy,3
621,4859,Leighton Quizoz,809,The Sparkling Onion ,23,Steel Reserve,4.0
622,2947,Brodie Rice,32,The Juvenile Toad Tavern,20,Arrogant Bastard Ale,4.0
623,4098,Dolan Severson,52,The Spicy Captain ,15,Michelob Ultra,3
624,2360,Madox Bongard,575,The Shaky Lyre Bar,19,Lagunitas Sucks,3.5
625,3903,Nolan Ory,197,The Dramatic Cake Pub,24,Very Hazy,3
626,2951,Macallum Vogal,983,Entertaining Cove Pub,22,Yuengling Lager,4.0
627,313,Binod Sandstrom,59,Late Noodle Pub,19,Sculpin IPA,3
628,4549,Sylvain Knutson,932,The Cute Flower Inn,21,Busch,3.5
629,3280,Khizar Wagle,285,The Humorous Crossbow Bar,21,Sculpin IPA,4.0
630,4856,Zaki Reamer,11,The  Fascinated Onion Inn,18,Michelob Ultra,3.5
631,4197,Caedyn Pettigrew,459,The Cheerful Cod Bar,22,Keystone Light,4.0
632,2065,Tymoteusz Rice,696,Various Lyre Bar,23,Blue Moon,3
633,4247,Calean Zeaser,540,The Questionable Elf Tavern,17,Pabst Blue Ribbon,4.0
634,3490,Connolly Jagtap,708,The Concerned Crossbow Bar,21,Coors Banquet,4.0
635,4971,Kimi Jagtap,751,The Paltry Flower Bar,18,Pabst Blue Ribbon,4.0
636,4178,Kris Trussel,921,The Macho Trumpet Inn,13,Bud Light,4.0
637,4383,Dion Nelson,19,Ubiquitous Bongo Pub,21,Miller Lite,3.5
638,189,Sullivan Ziegler,744,The Shrill Cod Bar,20,Heineken,3.5
639,4840,Mohd Sandstrom,628,Scary Fish Pub,20,Keystone Light,3
640,3333,Awais Ingram,635,Sudden Pizza Pub,21,Natural Light,4
641,4160,Benny Ferro,633,Guarded Lion ,12,Corona Light,4.0
642,4081,Yago Schmitt,670,The Poor Tiger Bar,20,Breakfast Stout,3
643,1382,Sukhvir Tiernan,211,The Befitting Cod ,19,Breakfast Stout,4.0
644,2335,Ezra Casal,460,Neat Dog Bar,18,Pabst Blue Ribbon,4.0
645,3859,Warren Thompson,588,Wealthy Mole ,14,KBS,4
646,2701,Siddharth Resnick,171,Skillful Noodle Pub,15,Keystone Light,3
647,4578,Zayn Hoffman,38,Stupendous Husband Inn,20,Miller Lite,4.0
648,2596,Calin Norquist,17,Placid Cove Bar,19,KBS,3.5
649,980,Joash Martin,933,Various Lyre Inn,20,Budweiser,3
650,1821,Zachariya Ory,753,The Billowy Wife Pub,18,Icehouse,3.5
651,2715,Muneeb Fletcher,891,Pointless Toad Tavern,13,Coors Light,4.0
652,3040,Lincon Sawyer,950,Unbiased Captain Inn,16,King Julius,3.5
653,4594,Daood Chapman,81,The Damaged Gate Tavern,18,Coors Light,4.0
654,453,Andreas Baxster,772,The Painstaking Mole Tavern,18,Modelo especial,3.5
655,3688,Sheigh Sweeney,405,Insidious Badger Inn,19,Budweiser,3.5
656,1510,Ronin Sonderling,209,Sneaky Cove Pub,13,Guinness,3.5
657,1031,Caethan Soloman,105,The Wealthy Gate ,24,Sculpin IPA,3.5
658,4214,Bertie Roberts,289,The Ugly Garden Bar,22,Pabst Blue Ribbon,4.0
659,3195,Raunaq Martin,942,The Nice Badger Tavern,24,Coors Banquet,4
660,234,Konan Sweeney,826,The Classy Cave Bar,19,Sculpin IPA,3.5
661,4086,Pablo Weiss,797,The Nippy Guitar Tavern,24,Heineken,3.5
662,4762,Joshiah Celedon,199,The Noisy Moose ,17,Breakfast Stout,3.5
663,3347,Rooke Haworth,963,Past Fish ,20,Centennial IPA,4
664,1746,Karimas Fletcher,786,The Long Lioness Inn,13,Blue Moon,4.0
665,3929,Inan Trusela,446,Gaudy Snowman Tavern,23,Miller Lite,4.0
666,524,Tadd Vanderpoel,226,Ancient Lyre ,13,Steel Reserve,3
667,1375,Nikash Haworth,673,Pleasant Pikachu Inn,24,Very Hazy,3
668,229,David-Lee McCormack,387,The Short Crossbow Inn,20,Corona Light,3
669,1849,Zaaine Ziegler,897,Raspy Fish ,17,Corona Light,3.5
670,1973,Carlo Roberts,941,Nice Badger ,16,Heineken,4
671,3634,Sethu Myers,594,The Horrible Apple ,19,Bud Light,4
672,587,Kenzeigh Keller,416,The Flawless Mole Inn,20,Breakfast Stout,4.0
673,1511,Reynold Celedon,38,Stupendous Husband Inn,23,Modelo especial,4.0
